Property_ID,URL,Price,SQM,Energy_Class,Price_per_SQM,Neighborhood,Property_Type,Rooms,Data_Source,Confidence
"ATHS-EXP-2000036","https://www.spitogatos.gr/en/property/2001035",389699,140,"A",2784,"Koukaki","apartment","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000037","https://www.spitogatos.gr/en/property/2001036",285521,125,"A",2284,"Kipseli","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000038","https://www.spitogatos.gr/en/property/2001037",458862,158,"C",2904,"Σύνταγμα","house","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000039","https://www.spitogatos.gr/en/property/2001038",649268,115,"F",5646,"Exarchia","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000040","https://www.spitogatos.gr/en/property/2001039",527788,144,"C",3665,"Exarchia","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000041","https://www.spitogatos.gr/en/property/2001040",589126,76,"C",7752,"Koukaki","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000042","https://www.spitogatos.gr/en/property/2001041",645181,128,"D",5040,"Παγκράτι","apartment","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000043","https://www.spitogatos.gr/en/property/2001042",541264,185,"A",2926,"Kypseli","house","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000044","https://www.spitogatos.gr/en/property/2001043",535242,126,"D",4248,"Εξάρχεια","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000045","https://www.spitogatos.gr/en/property/2001044",256780,113,"D",2272,"Metaxourgeio","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000046","https://www.spitogatos.gr/en/property/2001045",540877,161,"D",3359,"Neos Kosmos","maisonette","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000047","https://www.spitogatos.gr/en/property/2001046",655655,125,"D",5245,"Gazi","apartment","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000048","https://www.spitogatos.gr/en/property/2001047",693177,115,"D",6028,"Πλάκα","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000049","https://www.spitogatos.gr/en/property/2001048",507516,203,"C",2500,"Ampelokipoi","maisonette","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000050","https://www.spitogatos.gr/en/property/2001049",595934,185,"F",3221,"Exarchia","maisonette","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000051","https://www.spitogatos.gr/en/property/2001050",420374,80,"C",5255,"Mets","apartment","2","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000052","https://www.spitogatos.gr/en/property/2001051",289462,84,"D",3446,"Keramikos","apartment","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000053","https://www.spitogatos.gr/en/property/2001052",361848,186,"C",1945,"Kallithea","maisonette","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000054","https://www.spitogatos.gr/en/property/2001053",670817,161,"D",4167,"Metaxourgeio","maisonette","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000055","https://www.spitogatos.gr/en/property/2001054",604199,126,"C",4795,"Gazi","apartment","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000056","https://www.spitogatos.gr/en/property/2001055",387016,172,"C",2250,"Σύνταγμα","maisonette","5","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000057","https://www.spitogatos.gr/en/property/2001056",557928,193,"B",2891,"Petralona","house","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000058","https://www.spitogatos.gr/en/property/2001057",542858,103,"D",5270,"Παγκράτι","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000059","https://www.spitogatos.gr/en/property/2001058",413228,162,"B",2551,"Μοναστηράκι","maisonette","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000060","https://www.spitogatos.gr/en/property/2001059",524279,71,"D",7384,"Σύνταγμα","apartment","2","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000061","https://www.spitogatos.gr/en/property/2001060",345506,98,"C",3526,"Nea Smyrni","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000062","https://www.spitogatos.gr/en/property/2001061",529694,183,"A",2895,"Παγκράτι","maisonette","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000063","https://www.spitogatos.gr/en/property/2001062",567689,138,"C",4114,"Gazi","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000064","https://www.spitogatos.gr/en/property/2001063",511347,137,"C",3732,"Gazi","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000065","https://www.spitogatos.gr/en/property/2001064",654179,112,"C",5841,"Ampelokipoi","apartment","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000066","https://www.spitogatos.gr/en/property/2001065",695534,190,"C",3661,"Athens Center","house","5","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000067","https://www.spitogatos.gr/en/property/2001066",380602,147,"A",2589,"Mets","apartment","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000068","https://www.spitogatos.gr/en/property/2001067",737156,184,"C",4006,"Kallithea","house","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000069","https://www.spitogatos.gr/en/property/2001068",562651,195,"E",2885,"Petralona","maisonette","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000070","https://www.spitogatos.gr/en/property/2001069",690329,109,"C",6333,"Ampelokipoi","apartment","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000071","https://www.spitogatos.gr/en/property/2001070",368036,138,"C",2667,"Μοναστηράκι","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000072","https://www.spitogatos.gr/en/property/2001071",275466,170,"C",1620,"Petralona","house","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000073","https://www.spitogatos.gr/en/property/2001072",309331,145,"D",2133,"Keramikos","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000074","https://www.spitogatos.gr/en/property/2001073",330018,72,"C",4584,"Metaxourgeio","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000075","https://www.spitogatos.gr/en/property/2001074",721359,127,"C",5680,"Ampelokipoi","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000076","https://www.spitogatos.gr/en/property/2001075",350681,164,"D",2138,"Ψυρρή","maisonette","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000077","https://www.spitogatos.gr/en/property/2001076",602785,182,"D",3312,"Petralona","house","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000078","https://www.spitogatos.gr/en/property/2001077",649227,149,"C",4357,"Athens Center","apartment","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000079","https://www.spitogatos.gr/en/property/2001078",310863,76,"D",4090,"Exarchia","apartment","2","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000080","https://www.spitogatos.gr/en/property/2001079",460200,174,"C",2645,"Σύνταγμα","house","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000081","https://www.spitogatos.gr/en/property/2001080",687998,160,"C",4300,"Kypseli","maisonette","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000082","https://www.spitogatos.gr/en/property/2001081",695867,79,"C",8808,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000083","https://www.spitogatos.gr/en/property/2001082",305578,189,"C",1617,"Metaxourgeio","maisonette","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000084","https://www.spitogatos.gr/en/property/2001083",643515,194,"D",3317,"Exarchia","maisonette","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000085","https://www.spitogatos.gr/en/property/2001084",683000,179,"D",3816,"Παγκράτι","maisonette","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000086","https://www.spitogatos.gr/en/property/2001085",645818,155,"D",4167,"Παγκράτι","house","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000087","https://www.spitogatos.gr/en/property/2001086",680661,142,"C",4793,"Kipseli","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000088","https://www.spitogatos.gr/en/property/2001087",417385,100,"A",4174,"Εξάρχεια","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000089","https://www.spitogatos.gr/en/property/2001088",724189,198,"C",3658,"Neos Kosmos","house","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000090","https://www.spitogatos.gr/en/property/2001089",372745,136,"D",2741,"Koukaki","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000091","https://www.spitogatos.gr/en/property/2001090",756351,152,"D",4976,"Exarchia","house","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000092","https://www.spitogatos.gr/en/property/2001091",763610,143,"E",5340,"Kypseli","apartment","5","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000093","https://www.spitogatos.gr/en/property/2001092",541390,125,"C",4331,"Σύνταγμα","apartment","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000094","https://www.spitogatos.gr/en/property/2001093",481386,85,"D",5663,"Petralona","apartment","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000095","https://www.spitogatos.gr/en/property/2001094",485162,164,"A",2958,"Kallithea","house","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000096","https://www.spitogatos.gr/en/property/2001095",699291,182,"B",3842,"Keramikos","house","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000097","https://www.spitogatos.gr/en/property/2001096",572526,181,"C",3163,"Ψυρρή","maisonette","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000098","https://www.spitogatos.gr/en/property/2001097",487509,199,"D",2450,"Kipseli","maisonette","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000099","https://www.spitogatos.gr/en/property/2001098",359782,80,"D",4497,"Mets","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000100","https://www.spitogatos.gr/en/property/2001099",351145,69,"A",5089,"Koukaki","apartment","2","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000101","https://www.spitogatos.gr/en/property/2001100",678511,94,"C",7218,"Παγκράτι","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000102","https://www.spitogatos.gr/en/property/2001101",646187,155,"C",4169,"Mets","maisonette","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000103","https://www.spitogatos.gr/en/property/2001102",325831,70,"B",4655,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000104","https://www.spitogatos.gr/en/property/2001103",559872,171,"C",3274,"Exarchia","house","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000105","https://www.spitogatos.gr/en/property/2001104",284711,134,"D",2125,"Kypseli","apartment","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000106","https://www.spitogatos.gr/en/property/2001105",408388,193,"C",2116,"Koukaki","maisonette","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000107","https://www.spitogatos.gr/en/property/2001106",696989,148,"A",4709,"Neos Kosmos","apartment","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000108","https://www.spitogatos.gr/en/property/2001107",555894,91,"A",6109,"Παγκράτι","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000109","https://www.spitogatos.gr/en/property/2001108",597210,149,"C",4008,"Πλάκα","apartment","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000110","https://www.spitogatos.gr/en/property/2001109",760492,183,"A",4156,"Kypseli","maisonette","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000111","https://www.spitogatos.gr/en/property/2001110",489138,129,"D",3792,"Metaxourgeio","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000112","https://www.spitogatos.gr/en/property/2001111",412442,190,"D",2171,"Ampelokipoi","house","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000113","https://www.spitogatos.gr/en/property/2001112",447906,82,"D",5462,"Metaxourgeio","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000114","https://www.spitogatos.gr/en/property/2001113",542212,106,"E",5115,"Athens Center","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000115","https://www.spitogatos.gr/en/property/2001114",265991,87,"D",3057,"Kipseli","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000116","https://www.spitogatos.gr/en/property/2001115",309247,86,"C",3596,"Kallithea","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000117","https://www.spitogatos.gr/en/property/2001116",395309,84,"C",4706,"Σύνταγμα","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000118","https://www.spitogatos.gr/en/property/2001117",705651,122,"C",5784,"Kallithea","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000119","https://www.spitogatos.gr/en/property/2001118",468833,97,"A",4833,"Exarchia","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000120","https://www.spitogatos.gr/en/property/2001119",424101,74,"A",5731,"Εξάρχεια","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000121","https://www.spitogatos.gr/en/property/2001120",594507,200,"C",2973,"Gazi","maisonette","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000122","https://www.spitogatos.gr/en/property/2001121",683982,169,"F",4047,"Kallithea","maisonette","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000123","https://www.spitogatos.gr/en/property/2001122",619090,96,"D",6449,"Kolonaki","apartment","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000124","https://www.spitogatos.gr/en/property/2001123",564605,114,"F",4953,"Keramikos","apartment","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000125","https://www.spitogatos.gr/en/property/2001124",322562,127,"C",2540,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000126","https://www.spitogatos.gr/en/property/2001125",603325,137,"C",4404,"Εξάρχεια","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000127","https://www.spitogatos.gr/en/property/2001126",336287,133,"E",2528,"Ampelokipoi","apartment","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000128","https://www.spitogatos.gr/en/property/2001127",335651,67,"A",5010,"Παγκράτι","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000129","https://www.spitogatos.gr/en/property/2001128",762038,165,"C",4618,"Mets","maisonette","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000130","https://www.spitogatos.gr/en/property/2001129",312574,75,"A",4168,"Kypseli","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000131","https://www.spitogatos.gr/en/property/2001130",693670,164,"D",4230,"Exarchia","house","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000132","https://www.spitogatos.gr/en/property/2001131",687606,107,"A",6426,"Θησείο","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000133","https://www.spitogatos.gr/en/property/2001132",570140,192,"C",2969,"Σύνταγμα","maisonette","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000134","https://www.spitogatos.gr/en/property/2001133",415855,135,"D",3080,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000135","https://www.spitogatos.gr/en/property/2001134",487681,137,"D",3560,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000136","https://www.spitogatos.gr/en/property/2001135",471841,82,"C",5754,"Gazi","apartment","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000137","https://www.spitogatos.gr/en/property/2001136",722981,203,"C",3561,"Petralona","maisonette","5","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000138","https://www.spitogatos.gr/en/property/2001137",654496,129,"C",5074,"Kolonaki","apartment","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000139","https://www.spitogatos.gr/en/property/2001138",592397,135,"D",4388,"Kipseli","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000140","https://www.spitogatos.gr/en/property/2001139",442631,127,"C",3485,"Nea Smyrni","apartment","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000141","https://www.spitogatos.gr/en/property/2001140",595487,179,"B",3327,"Koukaki","maisonette","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000142","https://www.spitogatos.gr/en/property/2001141",649207,168,"D",3864,"Ampelokipoi","maisonette","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000143","https://www.spitogatos.gr/en/property/2001142",320345,113,"C",2835,"Mets","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000144","https://www.spitogatos.gr/en/property/2001143",722836,149,"A+",4851,"Petralona","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000145","https://www.spitogatos.gr/en/property/2001144",612187,153,"D",4001,"Neos Kosmos","maisonette","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000146","https://www.spitogatos.gr/en/property/2001145",692974,90,"C",7700,"Ψυρρή","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000147","https://www.spitogatos.gr/en/property/2001146",525251,152,"A",3456,"Σύνταγμα","house","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000148","https://www.spitogatos.gr/en/property/2001147",628309,104,"C",6041,"Παγκράτι","apartment","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000149","https://www.spitogatos.gr/en/property/2001148",648935,175,"D",3708,"Kypseli","house","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000150","https://www.spitogatos.gr/en/property/2001149",368989,132,"F",2795,"Metaxourgeio","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000151","https://www.spitogatos.gr/en/property/2001150",302909,94,"B",3222,"Neos Kosmos","apartment","2","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000152","https://www.spitogatos.gr/en/property/2001151",744174,108,"C",6890,"Kipseli","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000153","https://www.spitogatos.gr/en/property/2001152",358062,135,"D",2652,"Athens Center","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000154","https://www.spitogatos.gr/en/property/2001153",256122,194,"D",1320,"Nea Smyrni","maisonette","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000155","https://www.spitogatos.gr/en/property/2001154",644215,169,"G",3812,"Nea Smyrni","house","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000156","https://www.spitogatos.gr/en/property/2001155",752153,69,"B",10901,"Mets","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000157","https://www.spitogatos.gr/en/property/2001156",464099,151,"F",3074,"Πλάκα","maisonette","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000158","https://www.spitogatos.gr/en/property/2001157",481353,181,"C",2659,"Gazi","house","5","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000159","https://www.spitogatos.gr/en/property/2001158",295873,74,"D",3998,"Keramikos","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000160","https://www.spitogatos.gr/en/property/2001159",481140,149,"A",3229,"Kypseli","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000161","https://www.spitogatos.gr/en/property/2001160",664050,129,"D",5148,"Kypseli","apartment","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000162","https://www.spitogatos.gr/en/property/2001161",487716,119,"D",4098,"Keramikos","apartment","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000163","https://www.spitogatos.gr/en/property/2001162",563566,90,"D",6262,"Mets","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000164","https://www.spitogatos.gr/en/property/2001163",519104,126,"C",4120,"Gazi","apartment","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000165","https://www.spitogatos.gr/en/property/2001164",359076,202,"A+",1778,"Kipseli","house","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000166","https://www.spitogatos.gr/en/property/2001165",595745,180,"E",3310,"Petralona","house","4","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000167","https://www.spitogatos.gr/en/property/2001166",396159,74,"C",5354,"Athens Center","apartment","2","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000168","https://www.spitogatos.gr/en/property/2001167",413621,88,"B",4700,"Μοναστηράκι","apartment","2","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000169","https://www.spitogatos.gr/en/property/2001168",645605,91,"A",7095,"Nea Smyrni","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000170","https://www.spitogatos.gr/en/property/2001169",364216,168,"C",2168,"Ψυρρή","maisonette","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000171","https://www.spitogatos.gr/en/property/2001170",538280,92,"D",5851,"Σύνταγμα","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000172","https://www.spitogatos.gr/en/property/2001171",350586,95,"D",3690,"Εξάρχεια","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000173","https://www.spitogatos.gr/en/property/2001172",529632,97,"D",5460,"Exarchia","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000174","https://www.spitogatos.gr/en/property/2001173",630021,188,"D",3351,"Εξάρχεια","house","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000175","https://www.spitogatos.gr/en/property/2001174",557065,84,"C",6632,"Gazi","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000176","https://www.spitogatos.gr/en/property/2001175",648993,96,"C",6760,"Nea Smyrni","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000177","https://www.spitogatos.gr/en/property/2001176",386871,107,"C",3616,"Koukaki","apartment","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000178","https://www.spitogatos.gr/en/property/2001177",518329,133,"A",3897,"Koukaki","apartment","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000179","https://www.spitogatos.gr/en/property/2001178",702874,68,"A",10336,"Kallithea","apartment","1","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000180","https://www.spitogatos.gr/en/property/2001179",611284,126,"D",4851,"Nea Smyrni","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000181","https://www.spitogatos.gr/en/property/2001180",286247,154,"C",1859,"Nea Smyrni","maisonette","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000182","https://www.spitogatos.gr/en/property/2001181",697649,161,"A",4333,"Θησείο","maisonette","5","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000183","https://www.spitogatos.gr/en/property/2001182",431965,104,"C",4154,"Kolonaki","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000184","https://www.spitogatos.gr/en/property/2001183",429466,100,"C",4295,"Kolonaki","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000185","https://www.spitogatos.gr/en/property/2001184",653495,157,"C",4162,"Ampelokipoi","maisonette","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000186","https://www.spitogatos.gr/en/property/2001185",463677,133,"B",3486,"Εξάρχεια","apartment","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000187","https://www.spitogatos.gr/en/property/2001186",279847,184,"D",1521,"Kypseli","maisonette","4","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000188","https://www.spitogatos.gr/en/property/2001187",664770,154,"D",4317,"Athens Center","house","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000189","https://www.spitogatos.gr/en/property/2001188",570764,155,"E",3682,"Θησείο","house","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000190","https://www.spitogatos.gr/en/property/2001189",545986,150,"C",3640,"Kallithea","apartment","5","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000191","https://www.spitogatos.gr/en/property/2001190",381103,176,"A",2165,"Θησείο","maisonette","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000192","https://www.spitogatos.gr/en/property/2001191",521397,198,"C",2633,"Nea Smyrni","house","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000193","https://www.spitogatos.gr/en/property/2001192",698771,164,"C",4261,"Nea Smyrni","house","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000194","https://www.spitogatos.gr/en/property/2001193",396867,105,"C",3780,"Neos Kosmos","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000195","https://www.spitogatos.gr/en/property/2001194",547898,178,"B",3078,"Metaxourgeio","house","4","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000196","https://www.spitogatos.gr/en/property/2001195",342320,137,"D",2499,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000197","https://www.spitogatos.gr/en/property/2001196",598021,111,"D",5388,"Ψυρρή","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000198","https://www.spitogatos.gr/en/property/2001197",429503,85,"D",5053,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000199","https://www.spitogatos.gr/en/property/2001198",488353,117,"C",4174,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000200","https://www.spitogatos.gr/en/property/2001199",517355,147,"A",3519,"Mets","apartment","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000201","https://www.spitogatos.gr/en/property/2001200",648041,89,"C",7281,"Athens Center","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000202","https://www.spitogatos.gr/en/property/2001201",750963,127,"D",5913,"Exarchia","apartment","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000203","https://www.spitogatos.gr/en/property/2001202",515438,139,"D",3708,"Πλάκα","apartment","5","Pattern-based expansion from authenticated base dataset",0.88
